"","member_id","week.date.vote","status","n"
"33448",330,2017-07-03,"Present",147
"33449",330,2017-09-11,"Present",128
"33450",330,2017-10-02,"Present",77
"33451",330,2017-10-23,"Present",247
"33452",330,2017-11-13,"Absent",2
"33453",330,2017-11-13,"Present",90
"33454",330,2017-11-27,"Present",29
"33455",330,2017-12-11,"Present",163
"33456",330,2018-01-22,"Present",117
"33457",330,2018-02-12,"Present",77
"33458",330,2018-03-05,"Present",124
"33459",330,2018-03-19,"Present",242
"33460",330,2018-04-23,"Present",230
"33461",330,2018-05-07,"Absent",18
"33462",330,2018-06-04,"Absent",67
"33463",330,2018-06-04,"Present",151
"33464",330,2018-06-18,"Absent",1
"33465",330,2018-06-18,"Present",45
"33466",330,2018-07-09,"Absent",157
"33467",330,2018-09-17,"Absent",28
"33468",330,2018-09-17,"Present",73
"33469",330,2018-10-08,"Absent",54
"33470",330,2018-10-29,"Present",262
"33471",330,2018-11-19,"Present",162
"33472",330,2018-12-03,"Present",98
"33473",330,2018-12-17,"Absent",440
"33474",330,2019-01-14,"Absent",1
"33475",330,2019-01-21,"Absent",252
"33476",331,2014-07-21,"Present",39
"33477",331,2014-09-15,"Present",2
"33478",331,2014-09-22,"Present",41
"33479",331,2014-10-20,"Present",4
"33480",331,2014-10-27,"Present",54
"33481",331,2014-11-17,"Present",6
"33482",331,2014-11-24,"Present",20
"33483",331,2014-12-01,"Present",51
"33484",331,2014-12-15,"Present",10
"33485",331,2014-12-22,"Present",55
"33486",331,2015-01-12,"Present",5
"33487",331,2015-01-19,"Absent",41
"33488",331,2015-02-09,"Present",44
"33489",331,2015-02-16,"Present",7
"33490",331,2015-03-09,"Present",103
"33491",331,2015-03-16,"Present",40
"33492",331,2015-03-23,"Absent",19
"33493",331,2015-04-13,"Present",7
"33494",331,2015-04-27,"Present",225
"33495",331,2015-05-04,"Absent",36
"33496",331,2015-05-18,"Present",66
"33497",331,2015-05-25,"Absent",4
"33498",331,2015-05-25,"Present",33
"33499",331,2015-06-08,"Present",56
"33500",331,2015-06-15,"Present",18
"33501",331,2015-06-22,"Absent",37
"33502",331,2015-07-06,"Present",177
"33503",331,2015-07-13,"Present",109
"33504",331,2015-09-07,"Present",169
"33505",331,2015-09-14,"Present",117
"33506",331,2015-09-21,"Absent",10
"33507",331,2015-10-05,"Present",22
"33508",331,2015-10-12,"Absent",13
"33509",331,2015-10-12,"Present",76
"33510",331,2015-10-26,"Present",295
"33511",331,2015-11-02,"Present",63
"33512",331,2015-11-09,"Present",58
"33513",331,2015-11-23,"Present",129
"33514",331,2015-11-30,"Present",82
"33515",331,2015-12-14,"Present",109
"33516",331,2015-12-21,"Present",68
"33517",331,2016-01-18,"Present",67
"33518",331,2016-02-01,"Absent",14
"33519",331,2016-02-01,"Present",64
"33520",331,2016-02-22,"Present",83
"33521",331,2016-03-07,"Absent",3
"33522",331,2016-03-07,"Present",154
"33523",331,2016-04-11,"Present",198
"33524",331,2016-04-25,"Present",143
"33525",331,2016-05-09,"Absent",68
"33526",331,2016-05-23,"Absent",1
"33527",331,2016-05-23,"Present",61
"33528",331,2016-06-06,"Present",140
"33529",331,2016-06-20,"Present",55
"33530",331,2016-06-27,"Present",6
"33531",331,2016-07-04,"Present",219
"33532",331,2016-09-12,"Present",147
"33533",331,2016-10-03,"Present",139
"33534",331,2016-10-24,"Present",231
"33535",331,2016-11-21,"Present",136
"33536",331,2016-11-28,"Absent",40
"33537",331,2016-12-12,"Present",203
"33538",331,2017-01-16,"Present",35
"33539",331,2017-01-30,"Present",10
"33540",331,2017-02-13,"Present",219
"33541",331,2017-02-27,"Present",13
"33542",331,2017-03-13,"Present",116
"33543",331,2017-04-03,"Absent",17
"33544",331,2017-04-03,"Present",93
"33545",331,2017-04-24,"Absent",139
"33546",331,2017-05-15,"Present",58
"33547",331,2017-05-29,"Present",20
"33548",331,2017-06-12,"Absent",22
"33549",331,2017-06-12,"Present",38
"33550",331,2017-07-03,"Present",147
"33551",331,2017-09-11,"Present",128
"33552",331,2017-10-02,"Present",77
"33553",331,2017-10-23,"Present",247
"33554",331,2017-11-13,"Absent",2
"33555",331,2017-11-13,"Present",90
"33556",331,2017-11-27,"Absent",29
"33557",331,2017-12-11,"Absent",163
"33558",331,2018-01-22,"Absent",16
"33559",331,2018-01-22,"Present",101
"33560",331,2018-02-12,"Present",77
"33561",331,2018-03-05,"Present",124
"33562",331,2018-03-19,"Present",242
"33563",331,2018-04-23,"Absent",52
"33564",331,2018-04-23,"Present",178
"33565",331,2018-05-07,"Absent",2
"33566",331,2018-05-07,"Present",16
"33567",331,2018-06-04,"Absent",218
"33568",331,2018-06-18,"Present",46
"33569",331,2018-07-09,"Present",157
"33570",331,2018-09-17,"Absent",101
"33571",331,2018-10-08,"Present",54
"33572",331,2018-10-29,"Present",262
"33573",331,2018-11-19,"Present",162
"33574",331,2018-12-03,"Absent",1
"33575",331,2018-12-03,"Present",97
"33576",331,2018-12-17,"Present",440
"33577",331,2019-01-14,"Absent",1
"33578",331,2019-01-21,"Absent",252
"33579",331,2019-02-04,"Absent",49
"33580",331,2019-02-11,"Present",1
"33581",331,2019-02-18,"Present",372
"33582",331,2019-03-11,"Present",2
"33583",331,2019-03-18,"Present",303
"33584",331,2019-03-25,"Present",2
"33585",331,2019-04-01,"Absent",169
"33586",331,2019-04-01,"Present",191
"33587",331,2019-04-08,"Absent",4
"33588",331,2019-04-08,"Present",64
"33589",331,2019-04-15,"Absent",6
"33590",331,2019-04-22,"Absent",135
"33591",332,2014-07-21,"Present",39
"33592",332,2014-09-15,"Present",2
"33593",332,2014-09-22,"Present",41
"33594",332,2014-10-20,"Present",4
"33595",332,2014-10-27,"Present",54
"33596",332,2014-11-17,"Absent",6
"33597",332,2014-11-24,"Present",20
"33598",332,2014-12-01,"Present",51
"33599",332,2014-12-15,"Present",10
"33600",332,2014-12-22,"Present",55
"33601",332,2015-01-12,"Present",5
"33602",332,2015-01-19,"Present",41
"33603",332,2015-02-09,"Present",44
"33604",332,2015-02-16,"Present",7
"33605",332,2015-03-09,"Present",103
"33606",332,2015-03-16,"Present",40
"33607",332,2015-03-23,"Present",19
"33608",332,2015-04-13,"Present",7
"33609",332,2015-04-27,"Present",225
"33610",332,2015-05-04,"Present",36
"33611",332,2015-05-18,"Present",66
"33612",332,2015-05-25,"Present",37
"33613",332,2015-06-08,"Present",56
"33614",332,2015-06-15,"Present",18
"33615",332,2015-06-22,"Present",37
"33616",332,2015-07-06,"Present",177
"33617",332,2015-07-13,"Present",109
"33618",332,2015-09-07,"Present",169
"33619",332,2015-09-14,"Absent",47
"33620",332,2015-09-14,"Present",70
"33621",332,2015-09-21,"Present",10
"33622",332,2015-10-05,"Present",22
"33623",332,2015-10-12,"Present",89
"33624",332,2015-10-26,"Present",295
"33625",332,2015-11-02,"Present",63
"33626",332,2015-11-09,"Present",58
"33627",332,2015-11-23,"Present",129
"33628",332,2015-11-30,"Present",82
"33629",332,2015-12-14,"Present",109
"33630",332,2015-12-21,"Present",68
"33631",332,2016-01-18,"Present",67
"33632",332,2016-02-01,"Present",78
"33633",332,2016-02-22,"Present",83
"33634",332,2016-03-07,"Present",157
"33635",332,2016-04-11,"Present",198
"33636",332,2016-04-25,"Present",143
"33637",332,2016-05-09,"Present",68
"33638",332,2016-05-23,"Present",62
"33639",332,2016-06-06,"Present",140
"33640",332,2016-06-20,"Present",55
"33641",332,2016-06-27,"Absent",6
"33642",332,2016-07-04,"Present",219
"33643",332,2016-09-12,"Present",147
"33644",332,2016-10-03,"Present",139
"33645",332,2016-10-24,"Present",231
"33646",332,2016-11-21,"Present",136
"33647",332,2016-11-28,"Present",40
"33648",332,2016-12-12,"Present",203
"33649",332,2017-01-16,"Present",35
"33650",332,2017-01-30,"Present",10
"33651",332,2017-02-13,"Present",219
"33652",332,2017-02-27,"Present",13
"33653",332,2017-03-13,"Present",116
"33654",332,2017-04-03,"Present",110
"33655",332,2017-04-24,"Absent",1
"33656",332,2017-04-24,"Present",138
"33657",332,2017-05-15,"Present",58
"33658",332,2017-05-29,"Present",20
"33659",332,2017-06-12,"Present",60
"33660",332,2017-07-03,"Present",147
"33661",332,2017-09-11,"Present",128
"33662",332,2017-10-02,"Present",77
"33663",332,2017-10-23,"Present",247
"33664",332,2017-11-13,"Present",92
"33665",332,2017-11-27,"Present",29
"33666",332,2017-12-11,"Present",163
"33667",332,2018-01-22,"Absent",66
"33668",332,2018-01-22,"Present",51
"33669",332,2018-02-12,"Present",77
"33670",332,2018-03-05,"Present",124
"33671",332,2018-03-19,"Present",242
"33672",332,2018-04-23,"Present",230
"33673",332,2018-05-07,"Absent",2
"33674",332,2018-05-07,"Present",16
"33675",332,2018-06-04,"Present",218
"33676",332,2018-06-18,"Present",46
"33677",332,2018-07-09,"Present",157
"33678",332,2018-09-17,"Present",101
"33679",332,2018-10-08,"Present",54
"33680",332,2018-10-29,"Present",262
"33681",332,2018-11-19,"Absent",28
"33682",332,2018-11-19,"Present",134
"33683",332,2018-12-03,"Present",98
"33684",332,2018-12-17,"Present",440
"33685",332,2019-01-14,"Present",1
"33686",332,2019-01-21,"Absent",26
"33687",332,2019-01-21,"Present",226
"33688",332,2019-02-04,"Absent",49
"33689",332,2019-02-11,"Present",1
"33690",332,2019-02-18,"Present",372
"33691",332,2019-03-11,"Present",2
"33692",332,2019-03-18,"Present",303
"33693",332,2019-03-25,"Present",2
"33694",332,2019-04-01,"Present",360
"33695",332,2019-04-08,"Present",68
"33696",332,2019-04-15,"Absent",6
"33697",332,2019-04-22,"Absent",59
"33698",332,2019-04-22,"Present",76
"33699",333,2014-07-21,"Present",39
"33700",333,2014-09-15,"Present",2
"33701",333,2014-09-22,"Present",41
"33702",333,2014-10-20,"Present",4
"33703",333,2014-10-27,"Present",54
"33704",333,2014-11-17,"Present",6
"33705",333,2014-11-24,"Present",20
"33706",333,2014-12-01,"Absent",49
"33707",333,2014-12-01,"Present",2
"33708",333,2014-12-15,"Present",10
"33709",333,2014-12-22,"Present",55
"33710",333,2015-01-12,"Present",5
"33711",333,2015-01-19,"Present",41
"33712",334,2014-07-21,"Present",39
"33713",334,2014-09-15,"Present",2
"33714",334,2014-09-22,"Absent",35
"33715",334,2014-09-22,"Present",6
"33716",334,2014-10-20,"Present",4
"33717",334,2014-10-27,"Present",54
"33718",334,2014-11-17,"Present",6
"33719",334,2014-11-24,"Present",20
"33720",334,2014-12-01,"Present",51
"33721",334,2014-12-15,"Present",10
"33722",334,2014-12-22,"Present",55
"33723",334,2015-01-12,"Present",5
"33724",334,2015-01-19,"Present",41
"33725",334,2015-02-09,"Present",44
"33726",334,2015-02-16,"Present",7
"33727",334,2015-03-09,"Present",103
"33728",334,2015-03-16,"Present",40
"33729",334,2015-03-23,"Present",19
"33730",334,2015-04-13,"Present",7
"33731",334,2015-04-27,"Present",225
"33732",334,2015-05-04,"Present",36
"33733",334,2015-05-18,"Present",66
"33734",334,2015-05-25,"Present",37
"33735",334,2015-06-08,"Present",56
"33736",334,2015-06-15,"Present",18
"33737",334,2015-06-22,"Present",37
"33738",334,2015-07-06,"Present",177
"33739",334,2015-07-13,"Present",109
"33740",334,2015-09-07,"Present",169
"33741",334,2015-09-14,"Present",117
"33742",334,2015-09-21,"Absent",10
"33743",334,2015-10-05,"Present",22
"33744",334,2015-10-12,"Present",89
"33745",334,2015-10-26,"Present",295
"33746",334,2015-11-02,"Present",63
"33747",334,2015-11-09,"Present",58
"33748",334,2015-11-23,"Present",129
"33749",334,2015-11-30,"Present",82
"33750",334,2015-12-14,"Present",109
"33751",334,2015-12-21,"Present",68
"33752",334,2016-01-18,"Present",67
"33753",334,2016-02-01,"Present",78
"33754",334,2016-02-22,"Present",83
"33755",334,2016-03-07,"Present",157
"33756",334,2016-04-11,"Present",198
"33757",334,2016-04-25,"Present",143
"33758",334,2016-05-09,"Present",68
"33759",334,2016-05-23,"Present",62
"33760",334,2016-06-06,"Present",140
"33761",334,2016-06-20,"Present",55
"33762",334,2016-06-27,"Present",6
"33763",334,2016-07-04,"Present",219
"33764",334,2016-09-12,"Present",147
"33765",334,2016-10-03,"Present",139
"33766",334,2016-10-24,"Present",231
"33767",334,2016-11-21,"Present",136
"33768",334,2016-11-28,"Absent",40
"33769",334,2016-12-12,"Present",203
"33770",334,2017-01-16,"Present",35
"33771",334,2017-01-30,"Present",10
"33772",334,2017-02-13,"Present",219
"33773",334,2017-02-27,"Present",13
"33774",334,2017-03-13,"Present",116
"33775",334,2017-04-03,"Present",110
"33776",334,2017-04-24,"Present",139
"33777",334,2017-05-15,"Present",58
"33778",334,2017-05-29,"Present",20
"33779",334,2017-06-12,"Present",60
"33780",334,2017-07-03,"Present",147
"33781",334,2017-09-11,"Present",128
"33782",334,2017-10-02,"Present",77
"33783",334,2017-10-23,"Present",247
"33784",334,2017-11-13,"Present",92
"33785",334,2017-11-27,"Present",29
"33786",334,2017-12-11,"Present",163
"33787",334,2018-01-22,"Absent",16
"33788",334,2018-01-22,"Present",101
"33789",334,2018-02-12,"Present",77
"33790",334,2018-03-05,"Present",124
"33791",334,2018-03-19,"Present",242
"33792",334,2018-04-23,"Present",230
"33793",334,2018-05-07,"Present",18
"33794",334,2018-06-04,"Present",218
"33795",334,2018-06-18,"Present",46
"33796",334,2018-07-09,"Present",157
"33797",334,2018-09-17,"Present",101
"33798",334,2018-10-08,"Present",54
"33799",334,2018-10-29,"Present",262
"33800",334,2018-11-19,"Absent",1
"33801",334,2018-11-19,"Present",161
"33802",334,2018-12-03,"Present",98
"33803",334,2018-12-17,"Present",440
"33804",334,2019-01-14,"Present",1
"33805",334,2019-01-21,"Present",252
"33806",334,2019-02-04,"Present",49
"33807",334,2019-02-11,"Present",1
"33808",334,2019-02-18,"Present",372
"33809",334,2019-03-11,"Present",2
"33810",334,2019-03-18,"Present",303
"33811",334,2019-03-25,"Present",2
"33812",334,2019-04-01,"Present",360
"33813",334,2019-04-08,"Present",68
"33814",334,2019-04-15,"Present",6
"33815",334,2019-04-22,"Present",135
"33816",335,2014-07-21,"Present",39
"33817",335,2014-09-15,"Present",2
"33818",335,2014-09-22,"Present",41
"33819",335,2014-10-20,"Present",4
"33820",335,2014-10-27,"Present",54
"33821",335,2014-11-17,"Present",6
"33822",335,2014-11-24,"Present",20
"33823",335,2014-12-01,"Present",51
"33824",335,2014-12-15,"Present",10
"33825",335,2014-12-22,"Present",55
"33826",335,2015-01-12,"Present",5
"33827",335,2015-01-19,"Present",41
"33828",335,2015-02-09,"Present",44
"33829",335,2015-02-16,"Present",7
"33830",335,2015-03-09,"Present",103
"33831",335,2015-03-16,"Present",40
"33832",335,2015-03-23,"Present",19
"33833",335,2015-04-13,"Present",7
"33834",335,2015-04-27,"Present",225
"33835",335,2015-05-04,"Present",36
"33836",335,2015-05-18,"Present",66
"33837",335,2015-05-25,"Present",37
"33838",335,2015-06-08,"Present",56
"33839",335,2015-06-15,"Present",18
"33840",335,2015-06-22,"Present",37
"33841",335,2015-07-06,"Absent",177
"33842",335,2015-07-13,"Absent",109
"33843",335,2015-09-07,"Absent",169
"33844",335,2015-09-14,"Absent",47
"33845",335,2015-09-14,"Present",70
"33846",335,2015-09-21,"Present",10
"33847",335,2015-10-05,"Present",22
"33848",335,2015-10-12,"Present",89
"33849",335,2015-10-26,"Present",295
"33850",335,2015-11-02,"Present",63
"33851",335,2015-11-09,"Present",58
"33852",335,2015-11-23,"Present",129
"33853",335,2015-11-30,"Present",82
"33854",335,2015-12-14,"Present",109
"33855",335,2015-12-21,"Present",68
"33856",335,2016-01-18,"Present",67
"33857",335,2016-02-01,"Present",78
"33858",335,2016-02-22,"Present",83
"33859",335,2016-03-07,"Present",157
"33860",335,2016-04-11,"Present",198
"33861",335,2016-04-25,"Present",143
"33862",335,2016-05-09,"Present",68
"33863",335,2016-05-23,"Present",62
"33864",335,2016-06-06,"Present",140
"33865",335,2016-06-20,"Present",55
"33866",335,2016-06-27,"Present",6
"33867",335,2016-07-04,"Present",219
"33868",335,2016-09-12,"Present",147
"33869",335,2016-10-03,"Present",139
"33870",335,2016-10-24,"Present",231
"33871",335,2016-11-21,"Present",136
"33872",335,2016-11-28,"Absent",40
"33873",335,2016-12-12,"Present",203
"33874",335,2017-01-16,"Present",35
"33875",335,2017-01-30,"Present",10
"33876",335,2017-02-13,"Present",219
"33877",335,2017-02-27,"Present",13
"33878",335,2017-03-13,"Present",116
"33879",335,2017-04-03,"Absent",17
"33880",335,2017-04-03,"Present",93
"33881",335,2017-04-24,"Present",139
"33882",335,2017-05-15,"Present",58
"33883",335,2017-05-29,"Absent",20
"33884",335,2017-06-12,"Present",60
"33885",335,2017-07-03,"Present",147
"33886",335,2017-09-11,"Present",128
"33887",335,2017-10-02,"Present",77
"33888",335,2017-10-23,"Present",247
"33889",335,2017-11-13,"Present",92
"33890",335,2017-11-27,"Present",29
"33891",335,2017-12-11,"Present",163
"33892",335,2018-01-22,"Present",117
"33893",335,2018-02-12,"Present",77
"33894",335,2018-03-05,"Present",124
"33895",335,2018-03-19,"Present",242
"33896",335,2018-04-23,"Present",230
"33897",335,2018-05-07,"Present",18
"33898",335,2018-06-04,"Present",218
"33899",335,2018-06-18,"Present",46
"33900",335,2018-07-09,"Present",157
"33901",335,2018-09-17,"Present",101
"33902",335,2018-10-08,"Present",54
"33903",335,2018-10-29,"Present",262
"33904",335,2018-11-19,"Present",162
"33905",335,2018-12-03,"Present",98
"33906",335,2018-12-17,"Present",440
"33907",335,2019-01-14,"Present",1
"33908",335,2019-01-21,"Present",252
"33909",335,2019-02-04,"Present",49
"33910",335,2019-02-11,"Absent",1
"33911",335,2019-02-18,"Present",372
"33912",335,2019-03-11,"Present",2
"33913",335,2019-03-18,"Absent",264
"33914",335,2019-03-18,"Present",39
"33915",335,2019-03-25,"Absent",2
"33916",335,2019-04-01,"Absent",360
"33917",335,2019-04-08,"Absent",68
"33918",335,2019-04-15,"Absent",6
"33919",335,2019-04-22,"Absent",135
"33920",336,2014-07-21,"Present",39
"33921",336,2014-09-15,"Present",2
"33922",336,2014-09-22,"Present",41
"33923",336,2014-10-20,"Present",4
"33924",336,2014-10-27,"Present",54
"33925",336,2014-11-17,"Present",6
"33926",336,2014-11-24,"Present",20
"33927",336,2014-12-01,"Present",51
"33928",336,2014-12-15,"Present",10
"33929",336,2014-12-22,"Present",55
"33930",336,2015-01-12,"Present",5
"33931",336,2015-01-19,"Present",41
"33932",336,2015-02-09,"Present",44
"33933",336,2015-02-16,"Present",7
"33934",336,2015-03-09,"Present",103
"33935",336,2015-03-16,"Present",40
"33936",336,2015-03-23,"Present",19
"33937",336,2015-04-13,"Present",7
"33938",336,2015-04-27,"Present",225
"33939",336,2015-05-04,"Present",36
"33940",336,2015-05-18,"Present",66
"33941",336,2015-05-25,"Present",37
"33942",336,2015-06-08,"Present",56
"33943",336,2015-06-15,"Present",18
"33944",336,2015-06-22,"Present",37
"33945",336,2015-07-06,"Present",177
"33946",336,2015-07-13,"Present",109
"33947",336,2015-09-07,"Present",169
"33948",336,2015-09-14,"Present",117
"33949",336,2015-09-21,"Present",10
"33950",336,2015-10-05,"Present",22
"33951",336,2015-10-12,"Present",89
"33952",336,2015-10-26,"Present",295
"33953",336,2015-11-02,"Present",63
"33954",336,2015-11-09,"Present",58
"33955",336,2015-11-23,"Present",129
"33956",336,2015-11-30,"Present",82
"33957",336,2015-12-14,"Present",109
"33958",336,2015-12-21,"Present",68
"33959",336,2016-01-18,"Present",67
"33960",336,2016-02-01,"Present",78
"33961",336,2016-02-22,"Present",83
"33962",336,2016-03-07,"Present",157
"33963",336,2016-04-11,"Present",198
"33964",336,2016-04-25,"Present",143
"33965",336,2016-05-09,"Present",68
"33966",336,2016-05-23,"Present",62
"33967",336,2016-06-06,"Present",140
"33968",336,2016-06-20,"Present",55
"33969",336,2016-06-27,"Present",6
"33970",336,2016-07-04,"Present",219
"33971",336,2016-09-12,"Present",147
"33972",336,2016-10-03,"Present",139
"33973",336,2016-10-24,"Present",231
"33974",336,2016-11-21,"Present",136
"33975",336,2016-11-28,"Present",40
"33976",336,2016-12-12,"Present",203
"33977",336,2017-01-16,"Present",35
"33978",336,2017-01-30,"Present",10
"33979",336,2017-02-13,"Present",219
"33980",336,2017-02-27,"Present",13
"33981",336,2017-03-13,"Present",116
"33982",336,2017-04-03,"Present",110
"33983",336,2017-04-24,"Present",139
"33984",336,2017-05-15,"Present",58
"33985",336,2017-05-29,"Present",20
"33986",336,2017-06-12,"Present",60
"33987",336,2017-07-03,"Present",147
"33988",336,2017-09-11,"Present",128
"33989",336,2017-10-02,"Present",77
"33990",336,2017-10-23,"Present",247
"33991",336,2017-11-13,"Present",92
"33992",336,2017-11-27,"Present",29
"33993",336,2017-12-11,"Present",163
"33994",336,2018-01-22,"Present",117
"33995",336,2018-02-12,"Present",77
"33996",336,2018-03-05,"Present",124
"33997",336,2018-03-19,"Present",242
"33998",336,2018-04-23,"Present",230
"33999",336,2018-05-07,"Present",18
"34000",336,2018-06-04,"Present",218
"34001",336,2018-06-18,"Absent",19
"34002",336,2018-06-18,"Present",27
"34003",336,2018-07-09,"Present",157
"34004",336,2018-09-17,"Present",101
"34005",336,2018-10-08,"Present",54
"34006",336,2018-10-29,"Present",262
"34007",336,2018-11-19,"Absent",161
"34008",336,2018-11-19,"Present",1
"34009",336,2018-12-03,"Present",98
"34010",336,2018-12-17,"Present",440
"34011",336,2019-01-14,"Present",1
"34012",336,2019-01-21,"Present",252
"34013",336,2019-02-04,"Present",49
"34014",336,2019-02-11,"Present",1
"34015",336,2019-02-18,"Present",372
"34016",336,2019-03-11,"Present",2
"34017",336,2019-03-18,"Present",303
"34018",336,2019-03-25,"Present",2
"34019",336,2019-04-01,"Present",360
"34020",336,2019-04-08,"Absent",68
"34021",336,2019-04-15,"Present",6
"34022",336,2019-04-22,"Present",135
"34023",337,2014-07-21,"Present",39
"34024",337,2014-09-15,"Present",2
"34025",337,2014-09-22,"Absent",35
"34026",337,2014-09-22,"Present",6
"34027",337,2014-10-20,"Present",4
"34028",337,2014-10-27,"Present",54
"34029",337,2014-11-17,"Present",6
"34030",337,2014-11-24,"Present",20
"34031",337,2014-12-01,"Present",51
"34032",337,2014-12-15,"Present",10
"34033",337,2014-12-22,"Present",55
"34034",337,2015-01-12,"Present",5
"34035",337,2015-01-19,"Present",41
"34036",337,2015-02-09,"Present",44
"34037",337,2015-02-16,"Present",7
"34038",337,2015-03-09,"Present",103
"34039",337,2015-03-16,"Present",40
"34040",337,2015-03-23,"Present",19
"34041",337,2015-04-13,"Present",7
"34042",337,2015-04-27,"Present",225
"34043",337,2015-05-04,"Present",36
"34044",337,2015-05-18,"Present",66
"34045",337,2015-05-25,"Present",37
"34046",337,2015-06-08,"Present",56
"34047",337,2015-06-15,"Present",18
"34048",337,2015-06-22,"Present",37
"34049",337,2015-07-06,"Present",177
"34050",337,2015-07-13,"Present",109
"34051",337,2015-09-07,"Present",169
"34052",337,2015-09-14,"Present",117
"34053",337,2015-09-21,"Present",10
"34054",337,2015-10-05,"Present",22
"34055",337,2015-10-12,"Present",89
"34056",337,2015-10-26,"Present",295
"34057",337,2015-11-02,"Present",63
"34058",337,2015-11-09,"Present",58
"34059",337,2015-11-23,"Present",129
"34060",337,2015-11-30,"Absent",37
"34061",337,2015-11-30,"Present",45
"34062",337,2015-12-14,"Present",109
"34063",337,2015-12-21,"Present",68
"34064",337,2016-01-18,"Present",67
"34065",337,2016-02-01,"Present",78
"34066",337,2016-02-22,"Present",83
"34067",337,2016-03-07,"Present",157
"34068",337,2016-04-11,"Present",198
"34069",337,2016-04-25,"Present",143
"34070",337,2016-05-09,"Present",68
"34071",337,2016-05-23,"Present",62
"34072",337,2016-06-06,"Present",140
"34073",337,2016-06-20,"Present",55
"34074",337,2016-06-27,"Present",6
"34075",337,2016-07-04,"Present",219
"34076",337,2016-09-12,"Present",147
"34077",337,2016-10-03,"Present",139
"34078",337,2016-10-24,"Absent",231
"34079",337,2016-11-21,"Present",136
"34080",337,2016-11-28,"Present",40
"34081",337,2016-12-12,"Present",203
"34082",337,2017-01-16,"Present",35
"34083",337,2017-01-30,"Present",10
"34084",337,2017-02-13,"Present",219
"34085",337,2017-02-27,"Present",13
"34086",337,2017-03-13,"Present",116
"34087",337,2017-04-03,"Present",110
"34088",337,2017-04-24,"Present",139
"34089",337,2017-05-15,"Present",58
"34090",337,2017-05-29,"Present",20
"34091",337,2017-06-12,"Present",60
"34092",337,2017-07-03,"Present",147
"34093",337,2017-09-11,"Present",128
"34094",337,2017-10-02,"Present",77
"34095",337,2017-10-23,"Present",247
"34096",337,2017-11-13,"Present",92
"34097",337,2017-11-27,"Present",29
"34098",337,2017-12-11,"Present",163
"34099",337,2018-01-22,"Present",117
"34100",337,2018-02-12,"Present",77
"34101",337,2018-03-05,"Present",124
"34102",337,2018-03-19,"Present",242
"34103",337,2018-04-23,"Present",230
"34104",337,2018-05-07,"Absent",2
"34105",337,2018-05-07,"Present",16
"34106",337,2018-06-04,"Present",218
"34107",337,2018-06-18,"Present",46
"34108",337,2018-07-09,"Present",157
"34109",337,2018-09-17,"Present",101
"34110",337,2018-10-08,"Present",54
"34111",337,2018-10-29,"Present",262
"34112",337,2018-11-19,"Present",162
"34113",337,2018-12-03,"Present",98
"34114",337,2018-12-17,"Present",440
"34115",337,2019-01-14,"Present",1
"34116",337,2019-01-21,"Present",252
"34117",337,2019-02-04,"Present",49
"34118",337,2019-02-11,"Present",1
"34119",337,2019-02-18,"Present",372
"34120",337,2019-03-11,"Present",2
"34121",337,2019-03-18,"Present",303
"34122",337,2019-03-25,"Present",2
"34123",337,2019-04-01,"Present",360
"34124",337,2019-04-08,"Present",68
"34125",337,2019-04-15,"Present",6
"34126",337,2019-04-22,"Present",135
"34127",338,2014-07-21,"Present",39
"34128",338,2014-09-15,"Absent",2
"34129",338,2014-09-22,"Present",41
"34130",338,2014-10-20,"Present",4
"34131",338,2014-10-27,"Present",54
"34132",338,2014-11-17,"Present",6
"34133",338,2014-11-24,"Present",20
"34134",338,2014-12-01,"Present",51
"34135",338,2014-12-15,"Present",10
"34136",338,2014-12-22,"Present",55
"34137",338,2015-01-12,"Present",5
"34138",338,2015-01-19,"Present",41
"34139",338,2015-02-09,"Present",44
"34140",338,2015-02-16,"Present",7
"34141",338,2015-03-09,"Present",103
"34142",338,2015-03-16,"Present",40
"34143",338,2015-03-23,"Present",19
"34144",338,2015-04-13,"Present",7
"34145",338,2015-04-27,"Present",225
"34146",338,2015-05-04,"Absent",36
"34147",338,2015-05-18,"Present",66
"34148",338,2015-05-25,"Present",37
"34149",338,2015-06-08,"Present",56
"34150",338,2015-06-15,"Present",18
"34151",338,2015-06-22,"Present",37
"34152",338,2015-07-06,"Present",177
"34153",338,2015-07-13,"Absent",109
"34154",338,2015-09-07,"Present",169
"34155",338,2015-09-14,"Present",117
"34156",338,2015-09-21,"Present",10
"34157",338,2015-10-05,"Present",22
"34158",338,2015-10-12,"Present",89
"34159",338,2015-10-26,"Present",295
"34160",338,2015-11-02,"Present",63
"34161",338,2015-11-09,"Present",58
"34162",338,2015-11-23,"Present",129
"34163",338,2015-11-30,"Present",82
"34164",338,2015-12-14,"Present",109
"34165",338,2015-12-21,"Present",68
"34166",338,2016-01-18,"Present",67
"34167",338,2016-02-01,"Present",78
"34168",338,2016-02-22,"Present",83
"34169",338,2016-03-07,"Present",157
"34170",338,2016-04-11,"Present",198
"34171",338,2016-04-25,"Present",143
"34172",338,2016-05-09,"Present",68
"34173",338,2016-05-23,"Present",62
"34174",338,2016-06-06,"Present",140
"34175",338,2016-06-20,"Present",55
"34176",338,2016-06-27,"Present",6
"34177",338,2016-07-04,"Present",219
"34178",338,2016-09-12,"Absent",1
